Edad;IngAnual;TipVivienda;AntLaboral;DestPrestamo;CalifPrestamo;MontoPrest;TasaInteres;Default;PorcPrestamo;DefaultHistorico;MesesHistorial
27;56000;ALQUILER;5;MejorasCasa;B;20000;12.18;1;0.36;N;10
28;57000;ALQUILER;12;PagoDeudas;B;20000;11.71;1;0.35;N;6
33;57492;ALQUILER;1;GastosMedicos;B;20000;12.53;1;0.35;N;10
28;51500;ALQUILER;2;PagoDeudas;D;20000;15.65;1;0.39;Y;8
29;58000;ALQUILER;0;Educacion;B;20000;9.91;1;0.34;N;10
30;58000;ALQUILER;3;Personal;C;20000;14.72;1;0.34;N;5
31;59000;ALQUILER;14;PagoDeudas;A;20000;7.51;1;0.34;N;10
28;60000;ALQUILER;12;Personal;B;20000;10.99;1;0.33;N;10
30;54000;ALQUILER;4;PagoDeudas;D;20000;14.84;1;0.37;Y;9
27;60000;ALQUILER;1;Educacion;B;20000;10.99;1;0.33;N;6
27;54000;ALQUILER;2;Personal;D;20000;16;1;0.37;N;6
27;60000;ALQUILER;0;Empresa;B;20000;12.21;1;0.33;N;5
27;60000;ALQUILER;11;Empresa;B;20000;10.51;1;0.33;N;7
34;20400;HIPOTECA;6;GastosMedicos;C;3300;13.06;0;0.16;Y;10
28;20400;HIPOTECA;4;Educacion;A;2075;7.88;0;0.1;N;8
28;56000;ALQUILER;7;Educacion;F;20000;18.25;1;0.36;N;6
28;56000;ALQUILER;0;GastosMedicos;F;20000;18.62;1;0.36;N;7
31;20400;PROPIO;0;GastosMedicos;C;11000;11.03;0;0.54;Y;10
31;20500;HIPOTECA;4;MejorasCasa;A;1000;6.76;0;0.05;N;6
33;20640;PROPIO;0;MejorasCasa;D;6250;14.84;0;0.3;N;7
28;63000;ALQUILER;4;Empresa;D;20000;14.61;1;0.32;Y;9
29;65000;ALQUILER;3;MejorasCasa;A;20000;8.9;1;0.31;N;10
31;65000;ALQUILER;9;Empresa;B;20000;10.65;1;0.31;N;8
27;65000;ALQUILER;11;Empresa;B;20000;;1;0.31;N;5
30;65000;ALQUILER;5;MejorasCasa;B;20000;11.99;1;0.31;N;8
35;20800;PROPIO;2;GastosMedicos;B;7000;10.62;0;0.34;N;8
32;65000;ALQUILER;4;Empresa;C;20000;13.8;1;0.31;Y;6
34;65000;ALQUILER;3;MejorasCasa;A;20000;6.54;1;0.31;N;5
29;59000;ALQUILER;4;Empresa;G;20000;20.17;1;0.34;Y;5
32;66000;ALQUILER;4;MejorasCasa;A;20000;8.9;0;0.3;N;9
27;66000;ALQUILER;3;PagoDeudas;B;20000;10.62;0;0.3;N;9
34;67000;ALQUILER;7;Educacion;B;20000;11.71;0;0.3;N;9
27;67000;ALQUILER;2;MejorasCasa;C;20000;14.26;0;0.3;Y;10
34;67500;ALQUILER;2;Empresa;B;20000;;0;0.3;N;5
30;63000;ALQUILER;9;Personal;C;20000;13.92;1;0.32;Y;9
34;70000;ALQUILER;1;Personal;B;20000;;0;0.29;N;9
27;70000;ALQUILER;3;GastosMedicos;C;20000;;0;0.29;N;5
29;70000;ALQUILER;2;GastosMedicos;C;20000;13.85;0;0.29;N;5
27;70000;ALQUILER;4;Educacion;B;20000;11.48;0;0.29;N;9
28;71874;ALQUILER;6;PagoDeudas;B;20000;11.48;0;0.28;N;6
34;72000;ALQUILER;6;PagoDeudas;B;20000;;0;0.28;N;6
27;72000;ALQUILER;6;Empresa;A;20000;8.9;0;0.28;N;5
27;72000;ALQUILER;4;MejorasCasa;B;20000;9.25;0;0.28;N;10
28;56100;ALQUILER;9;GastosMedicos;D;20000;14.59;1;0.3;Y;5
34;72000;ALQUILER;2;Empresa;B;20000;11.89;0;0.28;N;10
27;66000;ALQUILER;11;Personal;B;20000;12.21;1;0.3;N;5
30;72000;ALQUILER;5;Educacion;C;20000;13.79;0;0.28;N;7
28;73992;ALQUILER;2;Personal;B;20000;9.96;0;0.27;N;7
28;75000;ALQUILER;6;MejorasCasa;C;20000;13.49;0;0.27;N;5
27;75000;ALQUILER;0;PagoDeudas;C;20000;13.49;0;0.27;N;7
28;58650;ALQUILER;13;GastosMedicos;B;20000;10.59;1;0.29;N;8
27;75000;ALQUILER;1;MejorasCasa;B;20000;;0;0.27;N;6
35;69000;ALQUILER;8;Empresa;C;20000;13.49;1;0.29;Y;5
30;69000;ALQUILER;2;Empresa;E;20000;17.14;1;0.29;Y;7
28;75000;ALQUILER;0;MejorasCasa;B;20000;11.11;0;0.27;N;7
29;75000;ALQUILER;1;Empresa;A;20000;6.54;0;0.27;N;9
27;21403;HIPOTECA;2;MejorasCasa;B;2100;11.12;0;0.1;N;7
29;21424;HIPOTECA;1;Educacion;A;7750;7.51;1;0.36;N;10
27;75000;ALQUILER;3;GastosMedicos;B;20000;11.83;0;0.27;N;10
30;75000;ALQUILER;7;GastosMedicos;B;20000;12.18;0;0.27;N;7
28;75000;ALQUILER;13;MejorasCasa;C;20000;13.16;0;0.27;N;9
27;21600;PROPIO;1;Personal;A;4200;7.49;0;0.19;N;6
30;77000;ALQUILER;7;Empresa;B;20000;12.42;0;0.26;N;8
29;77625;ALQUILER;1;PagoDeudas;B;20000;11.11;0;0.26;N;9
28;78000;ALQUILER;5;MejorasCasa;B;20000;11.48;0;0.26;N;5
27;72000;ALQUILER;4;MejorasCasa;C;20000;13.22;1;0.28;N;9
28;21600;PROPIO;11;MejorasCasa;B;8000;11.49;0;0.37;N;5
31;73000;ALQUILER;1;MejorasCasa;D;20000;15.05;1;0.27;Y;5
28;79701;ALQUILER;11;Personal;C;20000;13.92;0;0.25;N;7
27;80000;ALQUILER;3;Personal;A;20000;7.49;0;0.25;N;9
35;80000;ALQUILER;1;PagoDeudas;C;20000;13.98;0;0.25;Y;7
32;83000;ALQUILER;6;Personal;E;20000;14.38;0;0.24;N;10
27;21600;PROPIO;11;MejorasCasa;B;4000;10.62;0;0.19;N;9
27;84000;ALQUILER;1;MejorasCasa;C;20000;13.49;0;0.24;N;8
28;84996;ALQUILER;12;MejorasCasa;C;20000;13.92;0;0.24;N;9
28;84996;ALQUILER;8;MejorasCasa;C;20000;13.92;0;0.24;N;9
33;85000;ALQUILER;16;PagoDeudas;C;20000;15.27;0;0.24;N;10
27;85000;ALQUILER;11;Personal;B;20000;10.59;0;0.24;N;8
29;73000;ALQUILER;1;MejorasCasa;B;20000;11.83;1;0.27;N;9
29;85155;ALQUILER;13;MejorasCasa;D;20000;14.61;0;0.23;N;6
27;87000;ALQUILER;3;MejorasCasa;A;20000;7.49;0;0.23;N;8
29;21996;PROPIO;7;Personal;A;8300;5.42;0;0.38;N;7
27;88000;ALQUILER;4;PagoDeudas;B;20000;10.38;0;0.23;N;7
30;90000;ALQUILER;2;PagoDeudas;B;20000;11.99;0;0.22;N;9
27;90000;ALQUILER;0;PagoDeudas;A;20000;6.54;0;0.22;N;9
32;90000;ALQUILER;11;Personal;C;20000;13.22;0;0.22;Y;6
29;92000;ALQUILER;2;PagoDeudas;C;20000;13.72;0;0.22;N;10
32;81400;ALQUILER;2;Empresa;D;20000;14.84;1;0.25;Y;6
27;81500;ALQUILER;2;MejorasCasa;E;20000;17.51;1;0.25;Y;8
28;22000;PROPIO;5;Educacion;A;8000;6.99;0;0.36;N;5
34;93600;ALQUILER;15;Educacion;D;20000;15.31;0;0.21;N;5
27;22000;HIPOTECA;11;Educacion;A;2500;7.49;0;0.11;N;6
28;94050;ALQUILER;7;MejorasCasa;C;20000;14.26;0;0.21;Y;9
31;96000;ALQUILER;5;Empresa;E;20000;17.19;0;0.21;Y;8
33;96000;ALQUILER;14;Empresa;A;20000;7.88;0;0.21;N;10
32;96000;ALQUILER;7;Personal;D;20000;14.42;0;0.21;N;9
31;96588;ALQUILER;2;MejorasCasa;B;20000;10.95;0;0.21;N;9
29;22000;PROPIO;;Personal;B;2400;10.75;0;0.11;N;7
34;97356;ALQUILER;12;Personal;C;20000;13.22;0;0.21;Y;7
33;98000;ALQUILER;2;Educacion;A;20000;6.91;0;0.2;N;5
30;22000;PROPIO;4;Empresa;C;2000;13.57;0;0.09;N;9
28;86652;ALQUILER;5;MejorasCasa;B;20000;11.58;1;0.23;N;5
30;22000;PROPIO;4;Empresa;B;6000;11.89;0;0.27;N;8
30;22000;HIPOTECA;1;Educacion;B;5375;12.21;0;0.24;N;9
31;100000;ALQUILER;6;MejorasCasa;B;20000;12.42;0;0.2;N;9
27;100000;ALQUILER;9;GastosMedicos;B;20000;12.69;0;0.2;N;5
27;100000;ALQUILER;4;GastosMedicos;B;20000;11.12;0;0.2;N;9
29;100000;ALQUILER;0;Personal;C;20000;13.98;0;0.2;Y;6
29;22080;PROPIO;3;Educacion;A;8000;8.59;0;0.36;N;9
33;100000;ALQUILER;4;Personal;C;20000;;0;0.2;N;7
28;22200;PROPIO;;MejorasCasa;B;2500;11.49;0;0.11;N;5
31;101000;ALQUILER;3;PagoDeudas;A;20000;7.9;0;0.2;N;10
32;101000;ALQUILER;3;Personal;B;20000;10.75;0;0.2;N;9
33;89004;ALQUILER;2;Personal;F;20000;17.58;1;0.22;Y;6
35;22300;PROPIO;1;Personal;C;3775;15.27;0;0.17;N;6
35;102000;ALQUILER;3;MejorasCasa;C;20000;13.85;0;0.2;N;10
28;22404;HIPOTECA;3;Empresa;C;5725;14.79;1;0.26;N;9
27;105000;ALQUILER;4;Empresa;B;20000;10.62;0;0.19;N;9
30;106000;ALQUILER;9;PagoDeudas;C;20000;13.22;0;0.19;Y;5
28;98000;ALQUILER;0;MejorasCasa;D;20000;14.96;1;0.2;N;6
27;98000;ALQUILER;11;MejorasCasa;D;20000;16;1;0.2;N;8
30;110000;ALQUILER;5;Empresa;D;20000;14.11;0;0.18;Y;5
29;99855;ALQUILER;2;Empresa;E;20000;17.06;1;0.2;N;8
30;115000;ALQUILER;3;PagoDeudas;B;20000;11.11;0;0.17;N;7
27;22800;HIPOTECA;11;GastosMedicos;B;2500;10.99;0;0.11;N;10
31;103000;ALQUILER;2;Empresa;F;20000;18.17;1;0.19;N;5
29;115500;ALQUILER;1;Educacion;B;20000;10.46;0;0.17;N;9
28;89250;ALQUILER;0;GastosMedicos;E;20000;;1;0.19;N;8
34;120000;ALQUILER;7;Empresa;C;20000;13.8;0;0.17;N;7
27;120000;ALQUILER;1;PagoDeudas;A;20000;6.54;0;0.17;N;9
28;108000;ALQUILER;2;Personal;D;20000;15.31;1;0.19;N;7
28;120000;ALQUILER;4;Educacion;C;20000;14.26;0;0.17;N;7
27;125000;ALQUILER;3;PagoDeudas;B;20000;9.25;0;0.16;N;8
35;113000;ALQUILER;0;PagoDeudas;E;20000;;1;0.18;N;7
32;129000;ALQUILER;0;GastosMedicos;B;20000;;0;0.16;N;10
33;130000;ALQUILER;1;Educacion;A;20000;6.62;0;0.15;N;10
30;100815;ALQUILER;7;GastosMedicos;F;20000;18.3;1;0.17;Y;6
27;132000;ALQUILER;6;Empresa;C;20000;12.73;0;0.15;N;8
27;22896;PROPIO;1;GastosMedicos;B;5000;11.48;0;0.22;N;8
34;135000;ALQUILER;6;MejorasCasa;E;20000;17.74;0;0.15;Y;8
29;140000;ALQUILER;5;PagoDeudas;C;20000;13.49;0;0.14;Y;8
27;140000;ALQUILER;4;Educacion;A;20000;7.9;0;0.14;N;6
29;140000;ALQUILER;3;Personal;B;20000;10;0;0.14;N;9
34;148080;ALQUILER;0;MejorasCasa;A;20000;8.9;0;0.14;N;6
31;155000;ALQUILER;3;MejorasCasa;B;20000;10.74;0;0.13;N;6
30;156000;ALQUILER;0;Educacion;A;20000;6.54;0;0.13;N;8
34;148000;ALQUILER;0;MejorasCasa;B;20000;;1;0.14;N;6
31;23000;PROPIO;13;Personal;A;4500;5.79;0;0.2;N;9
32;175000;ALQUILER;3;PagoDeudas;C;20000;13.49;0;0.11;Y;8
30;180000;ALQUILER;1;Educacion;C;20000;14.22;0;0.11;N;10
28;113000;ALQUILER;9;PagoDeudas;C;19975;13.92;1;0.18;N;9
29;53313;ALQUILER;13;GastosMedicos;B;19850;;1;0.37;N;7
34;23000;PROPIO;2;Personal;A;2500;;0;0.11;N;7
30;49110;ALQUILER;2;Educacion;B;19775;12.42;1;0.4;N;10
33;18000;ALQUILER;0;PagoDeudas;A;500;;0;0.03;N;6
27;12000;ALQUILER;1;PagoDeudas;A;725;7.37;0;0.06;N;6
32;12000;ALQUILER;3;GastosMedicos;C;900;10.28;1;0.07;N;5
30;23000;ALQUILER;1;GastosMedicos;B;950;;0;0.04;N;6
31;10200;ALQUILER;;GastosMedicos;D;1000;;1;0.1;Y;10
27;11808;ALQUILER;;GastosMedicos;D;1000;14.91;1;0.08;N;8
33;12000;ALQUILER;;Educacion;A;1000;7.88;1;0.08;N;7
28;12000;ALQUILER;1;MejorasCasa;D;1000;16.32;1;0.08;Y;9
29;12480;ALQUILER;;Educacion;A;1000;8.9;0;0.08;N;9
29;14400;ALQUILER;3;Educacion;D;1000;16.32;1;0.07;Y;8
27;17000;ALQUILER;1;Empresa;A;1000;7.29;0;0.06;N;5
28;18000;ALQUILER;0;Personal;C;1000;13.49;1;0.06;N;8
29;20000;ALQUILER;0;Personal;B;1000;10.65;0;0.05;N;10
35;23400;PROPIO;12;Educacion;D;5000;15.33;0;0.21;N;9
30;36432;ALQUILER;1;Educacion;D;19000;15.21;1;0.52;Y;5
28;44000;ALQUILER;3;GastosMedicos;E;19000;16.82;1;0.43;N;8
31;51500;ALQUILER;6;Educacion;D;19000;14.83;1;0.37;Y;10
33;56136;ALQUILER;12;Empresa;E;19000;15.68;1;0.34;Y;5
27;23652;HIPOTECA;9;Personal;A;2000;7.49;0;0.08;N;8
28;58000;ALQUILER;5;MejorasCasa;D;19000;14.09;1;0.33;N;8
30;23748;HIPOTECA;;GastosMedicos;C;6100;14.27;1;0.26;Y;10
32;65000;ALQUILER;2;GastosMedicos;C;19000;12.84;0;0.29;Y;5
35;65412;ALQUILER;12;MejorasCasa;B;19000;11.14;0;0.29;N;7
29;71000;ALQUILER;0;Personal;A;19000;6.54;0;0.27;N;9
29;83700;ALQUILER;3;Personal;C;19000;;0;0.23;N;10
30;60000;ALQUILER;7;Personal;C;18950;15.96;1;0.32;Y;6
34;42000;ALQUILER;5;Personal;A;18825;7.9;1;0.45;N;10
30;24000;HIPOTECA;;PagoDeudas;A;7000;6.62;0;0.29;N;10
32;60000;ALQUILER;5;Empresa;B;18800;9.99;1;0.31;N;7
34;95000;ALQUILER;5;Empresa;C;18600;13.57;0;0.2;Y;7
28;99700;ALQUILER;2;PagoDeudas;C;18600;14.26;0;0.19;Y;8
27;24000;PROPIO;1;Personal;A;6000;8.9;0;0.25;N;10
32;24000;PROPIO;2;Personal;D;5000;16.29;0;0.21;N;9
28;50400;ALQUILER;8;Empresa;D;18500;16.02;1;0.37;N;6
30;60000;ALQUILER;14;GastosMedicos;C;18500;12.99;1;0.31;N;5
27;60000;ALQUILER;4;PagoDeudas;B;18500;10.99;1;0.31;N;5
33;62004;ALQUILER;3;Educacion;C;18500;12.87;0;0.3;N;9
27;24000;PROPIO;1;Educacion;C;6000;;0;0.25;N;7
31;112000;ALQUILER;1;Empresa;A;18500;7.51;0;0.17;N;7
33;62500;ALQUILER;3;PagoDeudas;B;18400;9.91;0;0.29;N;7
31;121000;ALQUILER;15;MejorasCasa;D;18400;;0;0.15;Y;10
29;45000;ALQUILER;8;GastosMedicos;C;18250;14.27;1;0.41;N;6
35;24000;HIPOTECA;14;PagoDeudas;A;4000;7.49;0;0.17;N;7
30;24000;PROPIO;11;Empresa;A;6000;;0;0.25;N;9
29;30996;ALQUILER;0;PagoDeudas;B;18000;10.75;1;0.58;N;7
29;42000;ALQUILER;6;Personal;C;18000;14.65;1;0.43;N;7
31;24000;HIPOTECA;3;Empresa;A;3000;7.49;0;0.13;N;10
29;24000;HIPOTECA;0;Educacion;B;4000;10.59;0;0.17;N;10
27;24000;PROPIO;4;Educacion;C;4000;12.99;0;0.17;N;6
28;24000;HIPOTECA;2;MejorasCasa;B;9600;11.99;0;0.4;N;8
27;45150;ALQUILER;1;Personal;C;18000;13.16;1;0.4;N;7
34;45996;ALQUILER;4;PagoDeudas;A;18000;;1;0.39;N;9
27;50000;ALQUILER;0;Personal;A;18000;8.49;1;0.36;N;9
32;24000;PROPIO;1;GastosMedicos;A;2000;7.29;0;0.08;N;6
34;50000;ALQUILER;4;Personal;B;18000;8.88;1;0.36;N;9
31;50000;ALQUILER;2;GastosMedicos;C;18000;13.48;1;0.36;Y;9
27;24000;HIPOTECA;6;Personal;A;6250;8.49;0;0.26;N;8
27;51200;ALQUILER;11;Educacion;D;18000;14.96;1;0.35;Y;8
34;51312;ALQUILER;0;MejorasCasa;C;18000;13.85;1;0.35;N;10
29;54000;ALQUILER;0;Educacion;B;18000;10.99;1;0.33;N;6
32;55000;ALQUILER;0;PagoDeudas;B;18000;10.38;1;0.33;N;7
28;24000;PROPIO;3;Personal;B;8000;10.37;0;0.33;N;5
29;56964;ALQUILER;12;PagoDeudas;A;18000;;1;0.32;N;8
33;60000;ALQUILER;7;MejorasCasa;A;18000;8.49;0;0.3;N;5
30;24000;PROPIO;0;Empresa;A;2500;7.29;0;0.1;N;6
28;60372;ALQUILER;4;PagoDeudas;C;18000;14.65;0;0.3;Y;5
28;63000;ALQUILER;12;MejorasCasa;B;18000;10.65;0;0.29;N;9
27;64000;ALQUILER;3;GastosMedicos;B;18000;11.11;0;0.28;N;8
30;64000;ALQUILER;1;Empresa;A;18000;8.38;0;0.28;N;7
27;59000;ALQUILER;3;Personal;B;18000;12.18;1;0.31;N;9
35;66000;ALQUILER;0;MejorasCasa;B;18000;9.99;0;0.27;N;8
33;67800;ALQUILER;3;MejorasCasa;B;18000;10.08;0;0.27;N;6
29;68004;ALQUILER;3;GastosMedicos;B;18000;10;0;0.26;N;9
27;69790;ALQUILER;6;PagoDeudas;B;18000;10.25;0;0.26;N;9
28;24000;HIPOTECA;2;Educacion;A;1500;7.14;0;0.06;N;10
28;64000;ALQUILER;1;PagoDeudas;B;18000;11.58;1;0.28;N;6
33;70000;ALQUILER;18;Educacion;B;18000;11.89;0;0.26;N;9
34;72000;ALQUILER;7;Educacion;D;18000;15.95;0;0.25;Y;8
33;67000;ALQUILER;8;MejorasCasa;C;18000;13.11;1;0.27;Y;7
31;75000;ALQUILER;4;MejorasCasa;A;18000;8.9;0;0.24;N;6
34;24000;PROPIO;4;MejorasCasa;C;2400;13.98;0;0.1;N;9
34;78000;ALQUILER;5;Educacion;A;18000;8.9;0;0.23;N;9
30;24000;PROPIO;;GastosMedicos;A;7500;7.88;0;0.31;N;9
28;80000;ALQUILER;8;MejorasCasa;B;18000;10.59;0;0.23;N;10
28;80000;ALQUILER;9;Personal;B;18000;11.49;0;0.23;N;6
27;80000;ALQUILER;1;Empresa;B;18000;10.39;0;0.23;N;8
28;81972;ALQUILER;4;PagoDeudas;B;18000;10.99;0;0.22;N;6
27;24000;HIPOTECA;2;PagoDeudas;B;9200;;0;0.38;N;9
33;24000;HIPOTECA;2;PagoDeudas;B;6000;10.25;0;0.25;N;6
29;74000;ALQUILER;0;Empresa;E;18000;17.04;1;0.24;Y;10
29;24000;HIPOTECA;7;GastosMedicos;A;10000;;0;0.42;N;6
28;89004;ALQUILER;3;Personal;A;18000;7.49;0;0.2;N;10
31;90000;ALQUILER;12;Educacion;B;18000;12.42;0;0.2;N;8
31;78000;ALQUILER;0;MejorasCasa;E;18000;18.79;1;0.23;N;9
30;90000;ALQUILER;14;GastosMedicos;A;18000;8.94;0;0.2;N;8
34;100000;ALQUILER;4;Empresa;C;18000;13.49;0;0.18;Y;10
32;100000;ALQUILER;2;Personal;A;18000;;0;0.18;N;5
27;100000;ALQUILER;0;Empresa;A;18000;7.88;0;0.18;N;5
30;101500;ALQUILER;2;MejorasCasa;B;18000;12.18;0;0.18;N;7
31;102000;ALQUILER;11;GastosMedicos;B;18000;10;0;0.18;N;10
33;90000;ALQUILER;15;Personal;B;18000;11.58;1;0.2;N;10
33;103000;ALQUILER;17;Personal;E;18000;16.82;0;0.17;Y;6
27;110000;ALQUILER;5;Empresa;B;18000;9.91;0;0.16;N;5
31;24000;PROPIO;1;MejorasCasa;A;1200;8.94;0;0.05;N;5
30;24000;HIPOTECA;7;MejorasCasa;A;6000;8.94;0;0.25;N;7
27;132000;ALQUILER;4;PagoDeudas;A;18000;8.49;0;0.14;N;9
27;102616;ALQUILER;4;GastosMedicos;C;18000;13.99;1;0.15;Y;7
33;140000;ALQUILER;2;PagoDeudas;C;18000;;0;0.13;N;9
30;175000;ALQUILER;1;Educacion;A;18000;5.79;0;0.1;N;10
30;168000;ALQUILER;1;PagoDeudas;D;18000;14.46;1;0.11;Y;9
33;30000;ALQUILER;2;PagoDeudas;A;17975;8.49;1;0.6;N;8
27;24000;HIPOTECA;1;Empresa;C;11000;;0;0.46;Y;6
34;65000;ALQUILER;0;Educacion;A;17900;7.9;0;0.28;N;8
27;24000;PROPIO;2;Empresa;C;6000;12.53;0;0.25;N;9
28;24000;HIPOTECA;12;PagoDeudas;A;5000;9.32;0;0.21;N;10
27;32220;ALQUILER;11;GastosMedicos;B;17725;11.49;1;0.55;N;8
31;105600;ALQUILER;5;PagoDeudas;B;17700;10.99;0;0.17;N;6
27;37793;ALQUILER;11;Empresa;B;17625;12.69;1;0.47;N;7
34;24000;HIPOTECA;5;GastosMedicos;B;2000;9.2;0;0.08;N;7
29;77000;ALQUILER;3;GastosMedicos;C;17600;13.48;0;0.23;N;8
29;88000;ALQUILER;8;PagoDeudas;C;17600;14.26;0;0.2;Y;6
29;153000;ALQUILER;1;Empresa;B;17600;8.7;0;0.12;N;8
28;205000;ALQUILER;13;GastosMedicos;C;17600;13.23;0;0.09;N;10
28;44000;ALQUILER;3;Educacion;E;17500;;1;0.4;N;10
28;44900;ALQUILER;12;GastosMedicos;C;17500;14.35;1;0.39;Y;10
27;48500;ALQUILER;1;Empresa;B;17500;12.42;1;0.36;N;9
35;50000;ALQUILER;4;Personal;C;17500;12.84;1;0.35;N;5
27;24570;HIPOTECA;2;Personal;C;8500;;0;0.35;Y;8
32;24600;HIPOTECA;6;GastosMedicos;A;4800;8.9;1;0.2;N;7
33;58100;ALQUILER;1;PagoDeudas;C;17500;13.57;0;0.3;Y;10
33;92500;ALQUILER;4;Empresa;D;17500;15.28;0;0.19;N;6
31;114237;ALQUILER;15;MejorasCasa;C;17500;14.72;0;0.15;Y;6
29;120000;ALQUILER;1;Empresa;C;17500;12.87;0;0.15;Y;8
31;636000;ALQUILER;2;PagoDeudas;B;17500;11.48;0;0.03;N;10
29;35000;ALQUILER;1;GastosMedicos;A;17475;7.66;1;0.5;N;5
27;45000;ALQUILER;1;PagoDeudas;B;17475;11.99;1;0.39;N;8
32;58650;ALQUILER;6;GastosMedicos;D;17400;15.05;1;0.25;N;6
28;24996;HIPOTECA;6;Personal;A;6000;5.99;0;0.24;N;7
33;24996;HIPOTECA;3;Personal;C;6600;12.99;0;0.26;Y;6
35;54000;ALQUILER;4;PagoDeudas;E;17250;19.42;1;0.32;N;10
29;75000;ALQUILER;0;Personal;C;17200;14.27;0;0.23;Y;8
27;78000;ALQUILER;6;PagoDeudas;D;17200;17.49;1;0.22;Y;7
33;33852;ALQUILER;4;Educacion;B;17000;11.48;1;0.5;N;9
31;24996;HIPOTECA;6;Personal;B;6000;9.25;0;0.24;N;9
35;37000;ALQUILER;5;GastosMedicos;C;17000;13.49;1;0.46;Y;10
28;45300;ALQUILER;3;PagoDeudas;C;17000;14.72;1;0.38;N;10
35;48000;ALQUILER;6;GastosMedicos;A;17000;7.88;1;0.35;N;6
27;55000;ALQUILER;1;Educacion;A;17000;7.88;1;0.31;N;5
30;55000;ALQUILER;6;Educacion;B;17000;;1;0.31;N;9
27;60000;ALQUILER;11;GastosMedicos;C;17000;;0;0.28;N;10
29;60000;ALQUILER;13;MejorasCasa;D;17000;14.96;0;0.28;N;8
32;61000;ALQUILER;4;PagoDeudas;B;17000;11.49;0;0.28;N;5
34;65000;ALQUILER;6;GastosMedicos;A;17000;8.49;0;0.26;N;8
29;25000;HIPOTECA;;Educacion;A;8500;7.9;0;0.34;N;5
28;25000;HIPOTECA;12;MejorasCasa;C;10625;14.27;0;0.42;Y;6
28;80000;ALQUILER;12;GastosMedicos;A;17000;5.79;0;0.21;N;6
28;80000;ALQUILER;3;MejorasCasa;C;17000;13.85;0;0.21;Y;8
35;84996;ALQUILER;12;Personal;A;17000;7.88;0;0.2;N;6
31;25000;HIPOTECA;;PagoDeudas;A;3000;8.9;0;0.12;N;8
31;92000;ALQUILER;3;Personal;D;17000;14.54;0;0.18;Y;10
33;25000;HIPOTECA;8;PagoDeudas;A;6000;6.62;0;0.24;N;8
32;115000;ALQUILER;16;MejorasCasa;B;17000;11.12;0;0.15;N;6
32;25000;PROPIO;15;GastosMedicos;B;9175;10.99;0;0.37;N;10
31;25000;PROPIO;3;GastosMedicos;C;3500;13.49;0;0.14;N;9
29;25000;HIPOTECA;5;PagoDeudas;A;7475;8.49;0;0.3;N;6
30;25000;HIPOTECA;;PagoDeudas;B;7000;10.99;0;0.28;N;10
34;78000;ALQUILER;0;PagoDeudas;A;16800;7.37;0;0.22;N;5
27;25000;PROPIO;0;Educacion;B;5000;10.99;0;0.2;N;7
29;91000;ALQUILER;10;GastosMedicos;B;16800;;0;0.18;N;5
30;83000;ALQUILER;7;Personal;C;16775;11.97;0;0.2;N;5
28;24000;ALQUILER;5;GastosMedicos;D;16750;14.96;1;0.7;Y;10
33;33000;ALQUILER;4;Personal;B;16750;12.53;1;0.51;N;5
34;39672;ALQUILER;18;Educacion;C;16750;13.98;1;0.42;N;9
35;39996;ALQUILER;4;GastosMedicos;D;16750;14.09;1;0.42;N;6
31;25000;PROPIO;5;Empresa;C;4500;;0;0.18;Y;8
34;25000;HIPOTECA;1;PagoDeudas;B;1000;9.63;0;0.04;N;6
28;82000;ALQUILER;12;Empresa;G;16750;20.11;1;0.2;Y;10
30;96600;ALQUILER;3;Empresa;B;16750;10.62;0;0.17;N;5
29;25000;PROPIO;9;MejorasCasa;B;2500;9.62;0;0.1;N;5
27;25000;HIPOTECA;4;Personal;D;4750;14.83;0;0.19;N;9
27;25000;PROPIO;4;Personal;A;4000;;0;0.16;N;9
35;57721;ALQUILER;3;PagoDeudas;B;16500;;0;0.29;N;6
28;25000;HIPOTECA;5;MejorasCasa;C;6000;14.72;0;0.24;N;10
32;25000;PROPIO;2;Empresa;D;5000;16.32;0;0.2;Y;9
27;68000;ALQUILER;10;PagoDeudas;A;16500;7.88;0;0.24;N;7
33;71000;ALQUILER;0;Educacion;C;16500;14.72;0;0.23;N;6
31;39000;ALQUILER;0;MejorasCasa;D;16450;16.02;1;0.42;N;10
27;44544;ALQUILER;4;GastosMedicos;C;16425;14.27;1;0.37;Y;5
34;43920;ALQUILER;2;PagoDeudas;C;16400;11.03;1;0.37;Y;10
30;42000;ALQUILER;2;GastosMedicos;B;16200;10.25;1;0.39;N;6
28;50000;ALQUILER;1;GastosMedicos;C;16200;13.99;1;0.32;Y;5
30;54000;ALQUILER;2;PagoDeudas;D;16200;15.57;1;0.3;N;10
30;25000;HIPOTECA;10;Personal;A;6400;7.51;0;0.26;N;8
28;70000;ALQUILER;0;MejorasCasa;B;16100;11.83;0;0.23;N;9
33;25000;HIPOTECA;4;Educacion;B;1600;11.36;0;0.06;N;7
32;25000;OTRO;3;PagoDeudas;A;11200;7.88;1;0.45;N;5
27;30000;ALQUILER;5;GastosMedicos;A;16000;7.9;1;0.53;N;8
27;30000;ALQUILER;1;GastosMedicos;B;16000;10;1;0.53;N;5
27;36000;ALQUILER;7;Educacion;D;16000;15.7;1;0.44;N;9
27;30000;ALQUILER;12;PagoDeudas;B;16000;10.99;1;0.53;N;6
